id,file_id,yl,y,user_id,algorithm,created_at,updated_at,mode
5747,831,-1,2,37,eer,2018-01-26 18:58:33.005988,2018-01-26 18:58:33.006031,teaching
5748,852,1,2,29,eer,2018-01-26 18:58:33.822346,2018-01-26 18:58:33.822385,test
5749,907,-1,2,34,jedi,2018-01-26 18:58:34.851452,2018-01-26 18:58:34.851493,test
5750,55,1,1,31,rt,2018-01-26 18:58:35.207152,2018-01-26 18:58:35.207195,test
5751,18,1,1,29,eer,2018-01-26 18:58:36.886986,2018-01-26 18:58:36.887026,test
5752,119,1,1,31,rt,2018-01-26 18:58:37.873048,2018-01-26 18:58:37.873087,test
5753,773,-1,2,34,jedi,2018-01-26 18:58:38.569089,2018-01-26 18:58:38.569127,test
5754,232,1,1,29,eer,2018-01-26 18:58:39.449068,2018-01-26 18:58:39.449110,test
5755,19,1,1,35,rt,2018-01-26 18:58:39.810181,2018-01-26 18:58:39.810219,teaching
5756,920,-1,2,31,rt,2018-01-26 18:58:40.460248,2018-01-26 18:58:40.460288,test
5757,852,-1,2,34,jedi,2018-01-26 18:58:41.681844,2018-01-26 18:58:41.681883,test
5758,75,1,1,29,eer,2018-01-26 18:58:41.816656,2018-01-26 18:58:41.816696,test
5759,33,1,1,31,rt,2018-01-26 18:58:42.663985,2018-01-26 18:58:42.664027,test
5760,150,1,1,29,eer,2018-01-26 18:58:44.570227,2018-01-26 18:58:44.570267,test
5761,831,-1,2,37,eer,2018-01-26 18:58:45.167147,2018-01-26 18:58:45.167185,teaching
5762,94,1,1,34,jedi,2018-01-26 18:58:45.963453,2018-01-26 18:58:45.963491,test
5763,850,-1,2,35,rt,2018-01-26 18:58:48.892169,2018-01-26 18:58:48.892210,teaching
5764,174,-1,1,29,eer,2018-01-26 18:58:49.905029,2018-01-26 18:58:49.905069,test
5765,1,1,1,29,eer,2018-01-26 18:58:52.458602,2018-01-26 18:58:52.458643,test
5766,161,-1,1,37,eer,2018-01-26 18:58:55.247816,2018-01-26 18:58:55.247856,teaching
5767,229,-1,1,34,jedi,2018-01-26 18:58:55.322143,2018-01-26 18:58:55.322208,test
5768,165,1,1,29,eer,2018-01-26 18:58:55.347752,2018-01-26 18:58:55.347808,test
5769,100,1,1,29,eer,2018-01-26 18:58:58.025057,2018-01-26 18:58:58.025097,test
5770,129,-1,1,34,jedi,2018-01-26 18:58:59.486923,2018-01-26 18:58:59.486962,test
5771,99,1,1,29,eer,2018-01-26 18:59:01.221359,2018-01-26 18:59:01.221434,test
5772,30,1,1,29,eer,2018-01-26 18:59:03.489797,2018-01-26 18:59:03.489835,test
5773,165,-1,1,34,jedi,2018-01-26 18:59:04.495639,2018-01-26 18:59:04.495681,test
5774,9,1,1,29,eer,2018-01-26 18:59:05.755803,2018-01-26 18:59:05.755873,test
5775,920,-1,2,34,jedi,2018-01-26 18:59:06.855693,2018-01-26 18:59:06.855733,test
5776,1,1,1,34,jedi,2018-01-26 18:59:09.877189,2018-01-26 18:59:09.877260,test
5777,129,1,1,29,eer,2018-01-26 18:59:10.396361,2018-01-26 18:59:10.396401,test
5778,779,-1,2,37,eer,2018-01-26 18:59:10.810281,2018-01-26 18:59:10.810319,teaching
5779,149,1,1,34,jedi,2018-01-26 18:59:12.497413,2018-01-26 18:59:12.497454,test
5780,156,1,1,29,eer,2018-01-26 18:59:13.994894,2018-01-26 18:59:13.994933,test
5781,143,-1,1,34,jedi,2018-01-26 18:59:15.351018,2018-01-26 18:59:15.351059,test
5782,874,-1,2,35,rt,2018-01-26 18:59:15.651107,2018-01-26 18:59:15.651147,test
5783,811,1,2,34,jedi,2018-01-26 18:59:18.586901,2018-01-26 18:59:18.586941,test
5784,839,-1,2,29,eer,2018-01-26 18:59:18.633926,2018-01-26 18:59:18.633967,test
5785,35,-1,1,37,eer,2018-01-26 18:59:20.624339,2018-01-26 18:59:20.624416,teaching
5786,27,1,1,29,eer,2018-01-26 18:59:21.154388,2018-01-26 18:59:21.154463,test
5787,52,1,1,34,jedi,2018-01-26 18:59:24.026878,2018-01-26 18:59:24.026942,test
5788,143,1,1,31,rt,2018-01-26 18:59:24.463462,2018-01-26 18:59:24.463501,test
5789,909,1,2,35,rt,2018-01-26 18:59:24.905779,2018-01-26 18:59:24.905820,test
5790,750,-1,2,29,eer,2018-01-26 18:59:26.266973,2018-01-26 18:59:26.267014,test
5791,172,1,1,34,jedi,2018-01-26 18:59:27.810161,2018-01-26 18:59:27.810200,test
5792,174,1,1,31,rt,2018-01-26 18:59:28.903009,2018-01-26 18:59:28.903051,test
5793,759,-1,2,29,eer,2018-01-26 18:59:29.658590,2018-01-26 18:59:29.658628,test
5794,214,-1,1,37,eer,2018-01-26 18:59:30.422447,2018-01-26 18:59:30.422487,teaching
5795,147,-1,1,34,jedi,2018-01-26 18:59:31.645587,2018-01-26 18:59:31.645628,test
5796,752,-1,2,31,rt,2018-01-26 18:59:32.281504,2018-01-26 18:59:32.281575,test
5797,932,-1,2,35,rt,2018-01-26 18:59:32.369504,2018-01-26 18:59:32.369544,test
5798,229,1,1,29,eer,2018-01-26 18:59:33.720622,2018-01-26 18:59:33.720662,test
5799,818,-1,2,34,jedi,2018-01-26 18:59:36.907001,2018-01-26 18:59:36.907061,test
5800,819,-1,2,29,eer,2018-01-26 18:59:37.382239,2018-01-26 18:59:37.382280,test
5801,183,1,1,34,jedi,2018-01-26 18:59:40.545936,2018-01-26 18:59:40.545976,test
5802,832,1,2,29,eer,2018-01-26 18:59:40.562733,2018-01-26 18:59:40.562774,test
5803,775,-1,2,37,eer,2018-01-26 18:59:40.565291,2018-01-26 18:59:40.565330,teaching
5804,906,-1,2,35,rt,2018-01-26 18:59:40.950487,2018-01-26 18:59:40.950526,test
5805,39,1,1,29,eer,2018-01-26 18:59:43.843510,2018-01-26 18:59:43.843550,test
5806,64,-1,1,34,jedi,2018-01-26 18:59:43.904575,2018-01-26 18:59:43.904621,test
5807,921,-1,2,31,rt,2018-01-26 18:59:45.621817,2018-01-26 18:59:45.621857,test
5808,3,1,1,29,eer,2018-01-26 18:59:46.529886,2018-01-26 18:59:46.529926,test
5809,9,1,1,34,jedi,2018-01-26 18:59:46.908361,2018-01-26 18:59:46.908402,test
5810,94,-1,1,29,eer,2018-01-26 18:59:50.407677,2018-01-26 18:59:50.407717,test
5811,229,-1,1,35,rt,2018-01-26 18:59:51.786427,2018-01-26 18:59:51.786465,test
5812,100,-1,1,34,jedi,2018-01-26 18:59:53.588476,2018-01-26 18:59:53.588515,test
5813,871,1,2,29,eer,2018-01-26 18:59:54.786455,2018-01-26 18:59:54.786495,test
5814,73,1,1,34,jedi,2018-01-26 18:59:57.978984,2018-01-26 18:59:57.979023,test
5815,877,-1,2,37,eer,2018-01-26 18:59:58.445773,2018-01-26 18:59:58.445812,teaching
5816,749,-1,2,35,rt,2018-01-26 18:59:59.232930,2018-01-26 18:59:59.232969,test
5817,184,1,1,29,eer,2018-01-26 18:59:59.383599,2018-01-26 18:59:59.383637,test
5818,147,1,1,29,eer,2018-01-26 19:00:04.023528,2018-01-26 19:00:04.023568,test
5819,796,1,2,34,jedi,2018-01-26 19:00:04.182748,2018-01-26 19:00:04.182788,test
5820,189,1,1,37,eer,2018-01-26 19:00:08.905562,2018-01-26 19:00:08.905632,teaching
5821,918,-1,2,29,eer,2018-01-26 19:00:09.203782,2018-01-26 19:00:09.203822,test
5822,33,1,1,29,eer,2018-01-26 19:00:12.834859,2018-01-26 19:00:12.834907,test
5823,147,-1,1,35,rt,2018-01-26 19:00:13.725644,2018-01-26 19:00:13.725684,test
5824,786,-1,2,37,eer,2018-01-26 19:00:16.639762,2018-01-26 19:00:16.639804,teaching
5825,915,1,2,29,eer,2018-01-26 19:00:16.837245,2018-01-26 19:00:16.837289,test
5826,171,1,1,29,eer,2018-01-26 19:00:19.192175,2018-01-26 19:00:19.192215,test
5827,184,1,1,35,rt,2018-01-26 19:00:19.815890,2018-01-26 19:00:19.815952,test
5828,87,1,1,29,eer,2018-01-26 19:00:23.633955,2018-01-26 19:00:23.633993,test
5829,883,1,2,35,rt,2018-01-26 19:00:25.984500,2018-01-26 19:00:25.984539,test
5830,143,1,1,29,eer,2018-01-26 19:00:26.127289,2018-01-26 19:00:26.127328,test
5831,163,1,1,29,eer,2018-01-26 19:00:28.951849,2018-01-26 19:00:28.951890,test
5832,846,-1,2,37,eer,2018-01-26 19:00:30.562643,2018-01-26 19:00:30.562682,teaching
5833,782,1,2,29,eer,2018-01-26 19:00:31.446685,2018-01-26 19:00:31.446725,test
5834,168,1,1,34,jedi,2018-01-26 19:00:32.918358,2018-01-26 19:00:32.918397,test
5835,52,1,1,35,rt,2018-01-26 19:00:33.817476,2018-01-26 19:00:33.817535,test
5836,172,1,1,29,eer,2018-01-26 19:00:36.845770,2018-01-26 19:00:36.845841,test
5837,936,-1,2,34,jedi,2018-01-26 19:00:37.750899,2018-01-26 19:00:37.750954,test
5838,883,1,2,29,eer,2018-01-26 19:00:39.485558,2018-01-26 19:00:39.485626,test
5839,768,1,2,37,eer,2018-01-26 19:00:40.850072,2018-01-26 19:00:40.850121,teaching
5840,847,-1,2,35,rt,2018-01-26 19:00:41.268914,2018-01-26 19:00:41.268987,test
5841,921,-1,2,29,eer,2018-01-26 19:00:42.104372,2018-01-26 19:00:42.104411,test
5842,149,1,1,29,eer,2018-01-26 19:00:45.052358,2018-01-26 19:00:45.052398,test
5843,758,1,2,34,jedi,2018-01-26 19:00:46.239676,2018-01-26 19:00:46.239716,test
5844,750,-1,2,35,rt,2018-01-26 19:00:46.610561,2018-01-26 19:00:46.610602,test
5845,936,1,2,29,eer,2018-01-26 19:00:47.610745,2018-01-26 19:00:47.610785,test
5846,35,1,1,37,eer,2018-01-26 19:00:49.750032,2018-01-26 19:00:49.750073,teaching
5847,849,1,2,34,jedi,2018-01-26 19:00:49.848244,2018-01-26 19:00:49.848284,test
5848,922,-1,2,35,rt,2018-01-26 19:00:54.226609,2018-01-26 19:00:54.226649,test
5849,861,1,2,34,jedi,2018-01-26 19:00:55.051339,2018-01-26 19:00:55.051379,test
5850,787,-1,2,37,eer,2018-01-26 19:01:01.503884,2018-01-26 19:01:01.503923,teaching
5851,763,-1,2,35,rt,2018-01-26 19:01:01.634942,2018-01-26 19:01:01.634984,test
5852,760,1,2,34,jedi,2018-01-26 19:01:04.179392,2018-01-26 19:01:04.179431,test
5853,243,-1,1,34,jedi,2018-01-26 19:01:08.958375,2018-01-26 19:01:08.958415,test
5854,22,1,1,34,jedi,2018-01-26 19:01:12.134464,2018-01-26 19:01:12.134503,test
5855,51,1,1,34,jedi,2018-01-26 19:01:15.662380,2018-01-26 19:01:15.662422,test
5856,99,1,1,34,jedi,2018-01-26 19:01:21.250815,2018-01-26 19:01:21.250855,test
5857,51,1,1,35,rt,2018-01-26 19:01:52.300170,2018-01-26 19:01:52.300211,test
5858,32,-1,1,37,eer,2018-01-26 19:01:57.532529,2018-01-26 19:01:57.532569,teaching
5859,174,1,1,35,rt,2018-01-26 19:02:11.854895,2018-01-26 19:02:11.854934,test
5860,128,-1,1,37,eer,2018-01-26 19:02:13.913717,2018-01-26 19:02:13.913758,teaching
5861,143,-1,1,35,rt,2018-01-26 19:02:40.946918,2018-01-26 19:02:40.946956,test
5862,915,-1,2,35,rt,2018-01-26 19:02:49.609375,2018-01-26 19:02:49.609414,test
5863,183,1,1,35,rt,2018-01-26 19:02:59.862808,2018-01-26 19:02:59.862859,test
5864,932,-1,2,37,eer,2018-01-26 19:03:00.235329,2018-01-26 19:03:00.235370,test
5865,936,1,2,37,eer,2018-01-26 19:03:04.610654,2018-01-26 19:03:04.610694,test
5866,861,-1,2,35,rt,2018-01-26 19:03:05.369442,2018-01-26 19:03:05.369505,test
5867,1,1,1,37,eer,2018-01-26 19:03:08.903873,2018-01-26 19:03:08.903913,test
5868,87,1,1,35,rt,2018-01-26 19:03:11.857699,2018-01-26 19:03:11.857737,test
5869,116,1,1,37,eer,2018-01-26 19:03:14.559831,2018-01-26 19:03:14.559870,test
5870,98,1,1,35,rt,2018-01-26 19:03:18.243246,2018-01-26 19:03:18.243286,test
5871,905,-1,2,37,eer,2018-01-26 19:03:18.916924,2018-01-26 19:03:18.916974,test
5872,752,-1,2,35,rt,2018-01-26 19:03:21.884072,2018-01-26 19:03:21.884113,test
5873,920,-1,2,37,eer,2018-01-26 19:03:24.678936,2018-01-26 19:03:24.678975,test
5874,100,1,1,37,eer,2018-01-26 19:03:33.437526,2018-01-26 19:03:33.437566,test
5875,782,-1,2,37,eer,2018-01-26 19:03:40.563344,2018-01-26 19:03:40.563385,test
5876,817,-1,2,37,eer,2018-01-26 19:03:45.107452,2018-01-26 19:03:45.107495,test
5877,866,1,2,35,rt,2018-01-26 19:03:47.379949,2018-01-26 19:03:47.379989,test
5878,119,-1,1,35,rt,2018-01-26 19:03:52.628962,2018-01-26 19:03:52.629003,test
5879,891,1,2,37,eer,2018-01-26 19:03:55.550796,2018-01-26 19:03:55.550835,test
5880,747,1,2,35,rt,2018-01-26 19:03:58.370089,2018-01-26 19:03:58.370131,test
5881,243,-1,1,37,eer,2018-01-26 19:04:01.501279,2018-01-26 19:04:01.501318,test
5882,227,-1,1,37,eer,2018-01-26 19:04:07.510977,2018-01-26 19:04:07.511020,test
5883,11,1,1,37,eer,2018-01-26 19:04:20.457507,2018-01-26 19:04:20.457545,test
5884,229,1,1,37,eer,2018-01-26 19:04:27.953553,2018-01-26 19:04:27.953594,test
5885,129,-1,1,37,eer,2018-01-26 19:04:33.687261,2018-01-26 19:04:33.687299,test
5886,147,1,1,37,eer,2018-01-26 19:04:46.925434,2018-01-26 19:04:46.925474,test
5887,811,1,2,37,eer,2018-01-26 19:04:50.601093,2018-01-26 19:04:50.601134,test
5888,27,-1,1,35,rt,2018-01-26 19:04:51.145078,2018-01-26 19:04:51.145119,test
5889,866,-1,2,37,eer,2018-01-26 19:04:54.804532,2018-01-26 19:04:54.804575,test
5890,243,1,1,35,rt,2018-01-26 19:04:57.503789,2018-01-26 19:04:57.503832,test
5891,918,-1,2,37,eer,2018-01-26 19:05:01.130372,2018-01-26 19:05:01.130412,test
5892,94,-1,1,35,rt,2018-01-26 19:05:06.960127,2018-01-26 19:05:06.960166,test
5893,817,-1,2,35,rt,2018-01-26 19:05:11.010962,2018-01-26 19:05:11.011002,test
5894,186,-1,1,37,eer,2018-01-26 19:05:16.392289,2018-01-26 19:05:16.392329,test
5895,861,-1,2,37,eer,2018-01-26 19:05:26.783467,2018-01-26 19:05:26.783528,test
5896,760,1,2,37,eer,2018-01-26 19:05:31.175541,2018-01-26 19:05:31.175581,test
5897,113,1,1,37,eer,2018-01-26 19:05:35.361767,2018-01-26 19:05:35.361806,test
5898,773,-1,2,35,rt,2018-01-26 19:05:35.370261,2018-01-26 19:05:35.370302,test
5899,871,1,2,35,rt,2018-01-26 19:05:43.352583,2018-01-26 19:05:43.352625,test
5900,758,-1,2,37,eer,2018-01-26 19:05:44.125198,2018-01-26 19:05:44.125238,test
5901,839,-1,2,35,rt,2018-01-26 19:05:47.371142,2018-01-26 19:05:47.371183,test
5902,64,-1,1,37,eer,2018-01-26 19:05:48.636855,2018-01-26 19:05:48.636893,test
5903,116,-1,1,35,rt,2018-01-26 19:05:51.174397,2018-01-26 19:05:51.174437,test
5904,868,-1,2,37,eer,2018-01-26 19:05:53.284640,2018-01-26 19:05:53.284684,test
5905,165,-1,1,35,rt,2018-01-26 19:05:56.514539,2018-01-26 19:05:56.514579,test
5906,55,1,1,37,eer,2018-01-26 19:05:57.080636,2018-01-26 19:05:57.080679,test
5907,121,-1,1,37,eer,2018-01-26 19:06:02.303157,2018-01-26 19:06:02.303198,test
5908,197,-1,1,37,eer,2018-01-26 19:06:06.331896,2018-01-26 19:06:06.331934,test
5909,121,1,1,35,rt,2018-01-26 19:06:08.460388,2018-01-26 19:06:08.460427,test
5910,167,-1,1,37,eer,2018-01-26 19:06:12.854190,2018-01-26 19:06:12.854244,test
5911,9,-1,1,35,rt,2018-01-26 19:06:15.699178,2018-01-26 19:06:15.699246,test
5912,876,-1,2,37,eer,2018-01-26 19:06:16.427383,2018-01-26 19:06:16.427424,test
5913,934,1,2,35,rt,2018-01-26 19:06:21.268282,2018-01-26 19:06:21.268321,test
5914,101,-1,1,37,eer,2018-01-26 19:06:23.897648,2018-01-26 19:06:23.897687,test
5915,855,-1,2,35,rt,2018-01-26 19:06:26.628701,2018-01-26 19:06:26.628739,test
5916,759,1,2,37,eer,2018-01-26 19:06:27.501996,2018-01-26 19:06:27.502036,test
5917,143,1,1,37,eer,2018-01-26 19:06:32.257239,2018-01-26 19:06:32.257280,test
5918,797,-1,2,35,rt,2018-01-26 19:06:32.489397,2018-01-26 19:06:32.489438,test
5919,168,-1,1,37,eer,2018-01-26 19:06:36.844295,2018-01-26 19:06:36.844356,test
5920,905,-1,2,35,rt,2018-01-26 19:06:36.851407,2018-01-26 19:06:36.851447,test
5921,149,1,1,37,eer,2018-01-26 19:06:39.666874,2018-01-26 19:06:39.666914,test
5922,171,-1,1,37,eer,2018-01-26 19:06:44.602828,2018-01-26 19:06:44.602893,test
5923,749,-1,2,37,eer,2018-01-26 19:06:48.443815,2018-01-26 19:06:48.443853,test
5924,184,1,1,37,eer,2018-01-26 19:06:52.589540,2018-01-26 19:06:52.589580,test
5925,852,-1,2,35,rt,2018-01-26 19:06:57.936304,2018-01-26 19:06:57.936344,test
5926,94,-1,1,37,eer,2018-01-26 19:07:00.191305,2018-01-26 19:07:00.191345,test
5927,759,-1,2,35,rt,2018-01-26 19:07:03.022617,2018-01-26 19:07:03.022657,test
5928,934,1,2,37,eer,2018-01-26 19:07:06.429763,2018-01-26 19:07:06.429804,test
5929,168,1,1,35,rt,2018-01-26 19:07:09.781825,2018-01-26 19:07:09.781865,test
5930,51,1,1,37,eer,2018-01-26 19:07:12.177454,2018-01-26 19:07:12.177495,test
5931,907,-1,2,37,eer,2018-01-26 19:07:16.419914,2018-01-26 19:07:16.419955,test
5932,782,1,2,35,rt,2018-01-26 19:07:20.972145,2018-01-26 19:07:20.972215,test
5933,165,1,1,37,eer,2018-01-26 19:07:21.821924,2018-01-26 19:07:21.821963,test
5934,99,-1,1,35,rt,2018-01-26 19:07:26.160098,2018-01-26 19:07:26.160141,test
5935,763,1,2,37,eer,2018-01-26 19:07:30.413227,2018-01-26 19:07:30.413267,test
5936,232,-1,1,35,rt,2018-01-26 19:07:32.768180,2018-01-26 19:07:32.768223,test
5937,849,-1,2,37,eer,2018-01-26 19:07:34.745594,2018-01-26 19:07:34.745657,test
5938,55,1,1,35,rt,2018-01-26 19:07:36.925181,2018-01-26 19:07:36.925221,test
5939,796,-1,2,37,eer,2018-01-26 19:07:38.620026,2018-01-26 19:07:38.620065,test
5940,915,-1,2,37,eer,2018-01-26 19:07:42.811533,2018-01-26 19:07:42.811574,test
5941,796,-1,2,35,rt,2018-01-26 19:07:42.906009,2018-01-26 19:07:42.906049,test
5942,791,-1,2,35,rt,2018-01-26 19:07:47.164277,2018-01-26 19:07:47.164317,test
5943,183,1,1,37,eer,2018-01-26 19:07:50.221883,2018-01-26 19:07:50.221946,test
5944,52,-1,1,37,eer,2018-01-26 19:07:54.532825,2018-01-26 19:07:54.532865,test
5945,137,1,1,35,rt,2018-01-26 19:07:54.651197,2018-01-26 19:07:54.651237,test
5946,156,1,1,37,eer,2018-01-26 19:07:58.160541,2018-01-26 19:07:58.160581,test
5947,936,-1,2,35,rt,2018-01-26 19:07:58.679422,2018-01-26 19:07:58.679463,test
5948,906,-1,2,37,eer,2018-01-26 19:08:01.933531,2018-01-26 19:08:01.933591,test
5949,758,1,2,35,rt,2018-01-26 19:08:04.219631,2018-01-26 19:08:04.219671,test
5950,75,1,1,37,eer,2018-01-26 19:08:05.980824,2018-01-26 19:08:05.980862,test
5951,64,-1,1,35,rt,2018-01-26 19:08:08.584239,2018-01-26 19:08:08.584278,test
5952,847,-1,2,37,eer,2018-01-26 19:08:10.493770,2018-01-26 19:08:10.493809,test
5953,197,-1,1,35,rt,2018-01-26 19:08:14.641140,2018-01-26 19:08:14.641180,test
5954,232,-1,1,37,eer,2018-01-26 19:08:15.480546,2018-01-26 19:08:15.480585,test
5955,33,1,1,35,rt,2018-01-26 19:08:19.660940,2018-01-26 19:08:19.660992,test
5956,819,1,2,37,eer,2018-01-26 19:08:21.609975,2018-01-26 19:08:21.610015,test
5957,832,-1,2,37,eer,2018-01-26 19:08:25.883528,2018-01-26 19:08:25.883569,test
5958,818,-1,2,35,rt,2018-01-26 19:08:29.644977,2018-01-26 19:08:29.645017,test
5959,39,1,1,37,eer,2018-01-26 19:08:31.994657,2018-01-26 19:08:31.994721,test
5960,141,-1,1,35,rt,2018-01-26 19:08:34.073865,2018-01-26 19:08:34.073907,test
5961,152,-1,1,37,eer,2018-01-26 19:08:35.362512,2018-01-26 19:08:35.362554,test
5962,907,-1,2,35,rt,2018-01-26 19:08:38.400852,2018-01-26 19:08:38.400893,test
5963,852,-1,2,37,eer,2018-01-26 19:08:39.444535,2018-01-26 19:08:39.444595,test
5964,832,-1,2,35,rt,2018-01-26 19:08:42.164942,2018-01-26 19:08:42.164983,test
5965,27,-1,1,37,eer,2018-01-26 19:08:43.544855,2018-01-26 19:08:43.544895,test
5966,888,1,2,35,rt,2018-01-26 19:08:47.310195,2018-01-26 19:08:47.310233,test
5967,9,-1,1,37,eer,2018-01-26 19:08:47.966119,2018-01-26 19:08:47.966160,test
5968,935,-1,2,35,rt,2018-01-26 19:08:50.899837,2018-01-26 19:08:50.899877,test
5969,98,1,1,37,eer,2018-01-26 19:08:51.605505,2018-01-26 19:08:51.605543,test
5970,163,1,1,35,rt,2018-01-26 19:08:54.529081,2018-01-26 19:08:54.529121,test
5971,930,-1,2,37,eer,2018-01-26 19:08:55.182945,2018-01-26 19:08:55.182984,test
5972,101,1,1,35,rt,2018-01-26 19:08:58.711006,2018-01-26 19:08:58.711045,test
5973,186,-1,1,35,rt,2018-01-26 19:09:02.249716,2018-01-26 19:09:02.249755,test
5974,150,1,1,37,eer,2018-01-26 19:09:05.258450,2018-01-26 19:09:05.258520,test
5975,149,1,1,35,rt,2018-01-26 19:09:05.640957,2018-01-26 19:09:05.640995,test
5976,113,-1,1,35,rt,2018-01-26 19:09:09.279822,2018-01-26 19:09:09.279861,test
5977,773,-1,2,37,eer,2018-01-26 19:09:11.301802,2018-01-26 19:09:11.301868,test
5978,839,-1,2,37,eer,2018-01-26 19:09:15.555184,2018-01-26 19:09:15.555224,test
5979,137,1,1,37,eer,2018-01-26 19:09:19.579336,2018-01-26 19:09:19.579380,test
5980,819,-1,2,35,rt,2018-01-26 19:09:22.330525,2018-01-26 19:09:22.330566,test
5981,935,-1,2,37,eer,2018-01-26 19:09:23.315399,2018-01-26 19:09:23.315438,test
5982,918,-1,2,35,rt,2018-01-26 19:09:26.060733,2018-01-26 19:09:26.060774,test
5983,876,-1,2,35,rt,2018-01-26 19:09:29.336515,2018-01-26 19:09:29.336576,test
5984,119,-1,1,37,eer,2018-01-26 19:09:31.378314,2018-01-26 19:09:31.378354,test
5985,87,1,1,37,eer,2018-01-26 19:09:36.068366,2018-01-26 19:09:36.068406,test
5986,1,-1,1,35,rt,2018-01-26 19:09:37.801293,2018-01-26 19:09:37.801353,test
5987,871,-1,2,37,eer,2018-01-26 19:09:39.577195,2018-01-26 19:09:39.577237,test
5988,174,-1,1,37,eer,2018-01-26 19:09:43.022007,2018-01-26 19:09:43.022047,test
5989,72,-1,1,37,eer,2018-01-26 19:09:46.629550,2018-01-26 19:09:46.629592,test
5990,921,1,2,35,rt,2018-01-26 19:09:46.853051,2018-01-26 19:09:46.853090,test
5991,752,-1,2,37,eer,2018-01-26 19:09:51.380873,2018-01-26 19:09:51.380931,test
5992,849,1,2,35,rt,2018-01-26 19:09:53.108642,2018-01-26 19:09:53.108706,test
5993,129,-1,1,35,rt,2018-01-26 19:09:57.687486,2018-01-26 19:09:57.687524,test
5994,99,1,1,37,eer,2018-01-26 19:10:00.484351,2018-01-26 19:10:00.484391,test
5995,39,1,1,35,rt,2018-01-26 19:10:03.336678,2018-01-26 19:10:03.336719,test
5996,3,-1,1,37,eer,2018-01-26 19:10:04.905284,2018-01-26 19:10:04.905332,test
5997,11,1,1,35,rt,2018-01-26 19:10:07.665724,2018-01-26 19:10:07.665763,test
5998,30,-1,1,37,eer,2018-01-26 19:10:09.831121,2018-01-26 19:10:09.831162,test
5999,930,-1,2,35,rt,2018-01-26 19:10:11.104293,2018-01-26 19:10:11.104356,test
6000,141,-1,1,37,eer,2018-01-26 19:10:16.316003,2018-01-26 19:10:16.316066,test
6001,167,1,1,35,rt,2018-01-26 19:10:17.665260,2018-01-26 19:10:17.665328,test
6002,748,-1,2,37,eer,2018-01-26 19:10:19.770525,2018-01-26 19:10:19.770565,test
6003,171,-1,1,35,rt,2018-01-26 19:10:21.307165,2018-01-26 19:10:21.307206,test
6004,818,-1,2,37,eer,2018-01-26 19:10:24.784801,2018-01-26 19:10:24.784840,test
6005,843,-1,2,35,rt,2018-01-26 19:10:24.961791,2018-01-26 19:10:24.961849,test
6006,100,-1,1,35,rt,2018-01-26 19:10:29.771352,2018-01-26 19:10:29.771391,test
6007,883,1,2,37,eer,2018-01-26 19:10:31.922859,2018-01-26 19:10:31.922899,test
6008,72,-1,1,35,rt,2018-01-26 19:10:33.384341,2018-01-26 19:10:33.384380,test
6009,760,-1,2,35,rt,2018-01-26 19:10:37.896798,2018-01-26 19:10:37.896836,test
6010,843,1,2,37,eer,2018-01-26 19:10:37.949862,2018-01-26 19:10:37.949915,test
6011,3,-1,1,35,rt,2018-01-26 19:10:41.573344,2018-01-26 19:10:41.573384,test
6012,791,1,2,37,eer,2018-01-26 19:10:41.971059,2018-01-26 19:10:41.971118,test
6013,33,1,1,37,eer,2018-01-26 19:10:46.212464,2018-01-26 19:10:46.212521,test
6014,22,1,1,35,rt,2018-01-26 19:10:47.513122,2018-01-26 19:10:47.513161,test
6015,909,-1,2,37,eer,2018-01-26 19:10:49.530119,2018-01-26 19:10:49.530189,test
6016,156,1,1,35,rt,2018-01-26 19:10:52.021979,2018-01-26 19:10:52.022018,test
6017,855,-1,2,37,eer,2018-01-26 19:10:55.327169,2018-01-26 19:10:55.327209,test
6018,891,1,2,35,rt,2018-01-26 19:10:59.597058,2018-01-26 19:10:59.597101,test
6019,922,-1,2,37,eer,2018-01-26 19:11:00.774418,2018-01-26 19:11:00.774465,test
6020,172,-1,1,35,rt,2018-01-26 19:11:03.015441,2018-01-26 19:11:03.015483,test
6021,73,1,1,37,eer,2018-01-26 19:11:05.115842,2018-01-26 19:11:05.115909,test
6022,30,-1,1,35,rt,2018-01-26 19:11:07.868110,2018-01-26 19:11:07.868148,test
6023,172,1,1,37,eer,2018-01-26 19:11:08.969832,2018-01-26 19:11:08.969895,test
6024,921,-1,2,37,eer,2018-01-26 19:11:12.210496,2018-01-26 19:11:12.210537,test
6025,227,-1,1,35,rt,2018-01-26 19:11:12.864769,2018-01-26 19:11:12.864810,test
6026,874,-1,2,37,eer,2018-01-26 19:11:16.236652,2018-01-26 19:11:16.236694,test
6027,75,-1,1,35,rt,2018-01-26 19:11:20.392610,2018-01-26 19:11:20.392650,test
6028,888,1,2,37,eer,2018-01-26 19:11:21.068671,2018-01-26 19:11:21.068728,test
6029,830,-1,2,37,eer,2018-01-26 19:11:26.739603,2018-01-26 19:11:26.739668,test
6030,163,1,1,37,eer,2018-01-26 19:11:31.574928,2018-01-26 19:11:31.574967,test
6031,18,1,1,35,rt,2018-01-26 19:11:34.135787,2018-01-26 19:11:34.135828,test
6032,18,-1,1,37,eer,2018-01-26 19:11:35.693237,2018-01-26 19:11:35.693275,test
